------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               0.555,          6921.884417
              0.5555,          6907.656724
               0.556,          6882.313697
              0.5565,           6863.49642
               0.557,          6774.383425
              0.5575,          6906.676158
               0.558,           6932.01362
              0.5585,          7180.647643
               0.559,           7242.12131
              0.5595,          7378.690017
                0.56,          7401.417355
              0.5605,          7466.034331
               0.561,          7606.166973
              0.5615,          7661.019495
               0.562,          7659.374738
              0.5625,          7483.823065
               0.563,          7471.829644
              0.5635,          7553.515786
               0.564,          7463.022607
              0.5645,          7436.495653
               0.565,          7396.568699
              0.5655,          7289.864266
               0.566,          7265.182558
              0.5665,          7345.058471
               0.567,          7297.340756
              0.5675,          7207.590223
               0.568,          7361.668786
              0.5685,          7290.896265
               0.569,          7322.852978
              0.5695,          7418.033471
                0.57,          7501.024294
              0.5705,          7590.835139
               0.571,          7537.400616
              0.5715,          7710.445624
               0.572,          7629.891153
              0.5725,          7801.404799
               0.573,          7884.638606
              0.5735,          7914.310028
               0.574,          7853.738655
              0.5745,          7532.241647
               0.575,          7473.017787
              0.5755,          7471.395289
               0.576,          7350.271273
              0.5765,          7266.560237
               0.577,          7222.471572
              0.5775,          7090.518753
               0.578,          7093.425357
              0.5785,          7087.305858
               0.579,          7095.739422
              0.5795,          6985.522796
                0.58,          6910.139055
              0.5805,          7052.879984
               0.581,          7037.519984
              0.5815,           7055.83722
               0.582,            6864.0796
              0.5825,          6852.360086
               0.583,          6812.561737
              0.5835,          6821.837358
               0.584,          6920.382837
              0.5845,          6930.861561
               0.585,          6986.104109
              0.5855,          6931.638089
               0.586,          6948.500312
              0.5865,          6960.991892
               0.587,          6973.708553
              0.5875,          6945.386553
               0.588,          6898.722807
              0.5885,          6798.057896
               0.589,          6787.099907
              0.5895,          6856.077889
                0.59,          6810.283285
              0.5905,          6780.085165
               0.591,          6746.430313
              0.5915,          6905.974531
               0.592,          7061.021396
              0.5925,          7180.991082
               0.593,          7218.307929
              0.5935,          7153.681339
               0.594,          7136.697916
              0.5945,          7089.339752
               0.595,           7150.62081
              0.5955,           7155.42986
               0.596,          7156.177512
              0.5965,          7182.840059
               0.597,          7307.240226
              0.5975,          7550.236451
               0.598,          7430.362979
              0.5985,          7394.772478
               0.599,           7411.92246
              0.5995,          7420.609138
                 0.6,          7372.514619
              0.6005,           7295.85922
               0.601,          7293.063248
              0.6015,          7112.279121
               0.602,          7056.166281
              0.6025,           7000.74662
               0.603,          7262.215025
              0.6035,          7125.147841
               0.604,          7099.233965
              0.6045,          7159.212117
               0.605,           7174.79179
              0.6055,          7079.085485
               0.606,          7100.589246
              0.6065,           7053.27998
               0.607,          7120.320807
              0.6075,          7162.370292
               0.608,          7161.624316
              0.6085,          7062.976252
               0.609,          7188.126768
              0.6095,          7073.351028
                0.61,          6960.048502
              0.6105,          6913.717741
               0.611,          6977.907809
              0.6115,          6869.117669
               0.612,          6850.045151
              0.6125,          6768.204287
               0.613,          6627.870569
              0.6135,          6560.779476
               0.614,          6558.600182
              0.6145,          6599.597716
               0.615,          6706.400634
              0.6155,          6756.379789
               0.616,          6612.107696
              0.6165,          6640.995092
               0.617,          6794.192708
              0.6175,          6656.007555
               0.618,           6789.57453
              0.6185,          6788.620791
               0.619,          6932.083381
              0.6195,          6802.271983
                0.62,          6923.066953
              0.6205,          6858.664542
               0.621,          6860.693488
              0.6215,          6944.856035
               0.622,          6860.693627
              0.6225,          6785.905132
               0.623,          6886.957601
              0.6235,          7096.388395
               0.624,          7077.966032
              0.6245,          7148.978735
               0.625,           7154.83135
              0.6255,          7145.818195
               0.626,          7128.888679
              0.6265,          7209.747042
               0.627,          7181.346414
              0.6275,          7086.654059
               0.628,          7058.398091
              0.6285,          7094.477557
               0.629,           7042.54555
              0.6295,          6767.462379
                0.63,          6668.603892
              0.6305,          6770.105821
               0.631,          6873.950123
              0.6315,          6865.265699
               0.632,          6741.133515
              0.6325,          6765.958407
               0.633,          6803.046114
              0.6335,          6594.818045
               0.634,           6634.44735
              0.6345,          6551.833193
               0.635,          6495.128254
              0.6355,          6423.393818
               0.636,          6499.320307
              0.6365,          6559.168489
               0.637,          6583.039417
              0.6375,           6583.27751
               0.638,          6764.708924
              0.6385,          6825.045874
               0.639,          6759.678368
              0.6395,          6792.660019
                0.64,           6622.83656
              0.6405,          6691.327476
               0.641,          6629.167028
              0.6415,          6689.189071
               0.642,          6816.198906
              0.6425,          6619.146353
               0.643,          6549.167917
              0.6435,           6504.13936
               0.644,          6504.554071
              0.6445,          6480.691927
               0.645,          6301.187533
              0.6455,          6337.851143
               0.646,           6373.63687
              0.6465,          6374.808444
               0.647,          6440.875724
              0.6475,          6462.768588
               0.648,          6576.647214
              0.6485,          6590.341941
               0.649,          6589.492898
              0.6495,          6608.677085
                0.65,          6477.467013
              0.6505,          6487.021957
               0.651,          6834.394902
              0.6515,          6808.298574
               0.652,          6807.477016
              0.6525,          6862.633897
               0.653,          6876.508354
              0.6535,          6928.184058
               0.654,          6830.957589
              0.6545,          6806.955987
               0.655,           6906.38741
              0.6555,          6914.472833
               0.656,          7025.740565
              0.6565,           7104.10847
               0.657,           7344.01244
              0.6575,          7491.136828
               0.658,            7467.1393
              0.6585,          7241.306921
               0.659,          7272.816733
              0.6595,          7426.184568
                0.66,          7314.857233
              0.6605,           7494.99445
               0.661,          7528.588077
              0.6615,          7561.692112
               0.662,          7477.703366
              0.6625,          7552.629673
               0.663,          7614.597889
              0.6635,          7679.413245
               0.664,          7804.870677
              0.6645,           7879.25099
               0.665,          7996.548331
              0.6655,          8065.950238
               0.666,          8110.136564
              0.6665,          8148.627134
               0.667,          8200.909648
              0.6675,          8208.210559
               0.668,           8204.78988
              0.6685,          8180.497876
               0.669,           8036.34036
              0.6695,          8117.607298
                0.67,          8055.209582
              0.6705,          7895.459728
               0.671,          8117.456766
              0.6715,           8054.35578
               0.672,          8145.089354
              0.6725,          8152.385263
               0.673,            8148.0481
              0.6735,          8159.485052
               0.674,          8148.246791
              0.6745,          8242.196926
               0.675,          8137.886405
              0.6755,           8024.19018
               0.676,          7920.999752
              0.6765,          7850.381812
               0.677,          7744.210794
              0.6775,          7775.056192
               0.678,          7804.756799
              0.6785,          7759.004578
               0.679,          7909.347786
              0.6795,          8101.003649
                0.68,          8123.339293
              0.6805,          8059.420877
               0.681,          8143.958941
              0.6815,          8199.002658
               0.682,          8339.085011
              0.6825,          8335.848999
               0.683,          8315.708839
              0.6835,          8386.130008
               0.684,          8302.628426
              0.6845,          8427.032814
               0.685,          8404.842158
              0.6855,          8412.923932
               0.686,          8325.887107
              0.6865,          8412.065183
               0.687,          8431.368587
              0.6875,          8463.470772
               0.688,          8543.079323
              0.6885,          8517.539066
               0.689,           8441.03344
              0.6895,          8488.814588
                0.69,          8561.284542
              0.6905,          8521.213031
               0.691,           8682.04156
              0.6915,          8688.114454
               0.692,          8831.065774
              0.6925,          8937.933487
               0.693,          8885.565162
              0.6935,          8768.155889
               0.694,          8688.579606
              0.6945,          8711.948984
               0.695,           8599.12527
              0.6955,             8532.094
               0.696,          8212.892457
              0.6965,          8219.156705
               0.697,          8246.960334
              0.6975,          8441.331092
               0.698,           8424.27183
              0.6985,          8651.760953
               0.699,          8614.512947
              0.6995,           8724.81652
                 0.7,          8679.288431
              0.7005,          8684.317447
               0.701,          8759.867664
              0.7015,          8696.444494
               0.702,          8667.582496
              0.7025,          8726.089983
               0.703,          8691.534837
              0.7035,          8567.833185
               0.704,          8444.213019
              0.7045,          8435.663667
               0.705,          8406.558007
              0.7055,          8396.350362
               0.706,          8397.036698
              0.7065,          8468.979538
               0.707,          8313.318509
              0.7075,          8281.425386
               0.708,          8266.618974
              0.7085,          8197.392918
               0.709,          8042.076673
              0.7095,          7989.904714
                0.71,          8047.149412
              0.7105,          8151.772985
               0.711,           8199.19562
              0.7115,          8224.326616
               0.712,          8198.695038
              0.7125,          8024.860975
               0.713,          8145.574802
              0.7135,          8009.599628
               0.714,          7996.501121
              0.7145,          8132.065284
               0.715,          8225.243849
              0.7155,          8244.188079
               0.716,          8290.856351
              0.7165,          8245.468891
               0.717,          8378.673226
              0.7175,          8391.737934
               0.718,          8427.306924
              0.7185,          8351.006617
               0.719,          8314.886012
              0.7195,          8400.320151
                0.72,           8307.25909
              0.7205,          8287.793268
               0.721,          8399.741158
              0.7215,          8479.480926
               0.722,          8446.076329
              0.7225,          8592.105078
               0.723,          8710.848286
              0.7235,          8721.127534
               0.724,          8825.324578
              0.7245,          8910.060414
               0.725,          8788.602787
              0.7255,          8576.110546
               0.726,          8674.482527
              0.7265,          8797.086148
               0.727,           8840.66573
              0.7275,          8759.879544
               0.728,          8924.764356
              0.7285,           8952.51956
               0.729,          9063.229273
              0.7295,          9040.052449
                0.73,          8865.985969
              0.7305,          8876.834706
               0.731,          8923.025259
              0.7315,          8863.818975
               0.732,          8969.563476
              0.7325,          9113.404598
               0.733,          8896.602443
              0.7335,          8863.300069
               0.734,          8798.465863
              0.7345,          8722.242844
               0.735,          8707.994164
              0.7355,          8570.023744
               0.736,          8591.504266
              0.7365,          8528.947555
               0.737,          8392.005212
              0.7375,          8347.364473
               0.738,          8360.793658
              0.7385,          8293.753649
               0.739,          8338.094863
              0.7395,          8282.896921
                0.74,          8226.806299
              0.7405,          8244.067621
               0.741,          8249.737184
              0.7415,          8062.912716
               0.742,          8004.068539
              0.7425,          7972.007533
               0.743,          8033.087935
              0.7435,          7944.270885
               0.744,          8049.333226
              0.7445,          7876.591158
               0.745,          7889.939286
              0.7455,          7850.512767
               0.746,          7861.444714
              0.7465,          7592.923772
               0.747,          7525.715511
              0.7475,          7727.386929
               0.748,          7684.265201
              0.7485,          7693.198241
               0.749,          7796.637421
              0.7495,          7762.168097
                0.75,          7639.377362
              0.7505,          7753.255943
               0.751,          7857.906565
              0.7515,          7904.288027
               0.752,          7875.826162
              0.7525,          7759.592429
               0.753,          7720.632043
              0.7535,          7804.833993
               0.754,          7755.611214
              0.7545,          7734.489565
               0.755,          7538.695494
              0.7555,          7540.430525
               0.756,           7484.13516
              0.7565,          7433.447922
               0.757,          7328.122329
              0.7575,          7360.469101
               0.758,          7476.834315
              0.7585,          7387.635087
               0.759,          7363.562494
              0.7595,          7378.119741
                0.76,          7361.801034
              0.7605,          7460.622849
               0.761,          7444.439351
              0.7615,          7535.817444
               0.762,          7351.750851
              0.7625,          7389.572881
               0.763,          7501.545537
              0.7635,          7646.544483
               0.764,          7763.700064
              0.7645,          7603.846502
               0.765,           7623.20478
              0.7655,          7625.067749
               0.766,          7673.598412
              0.7665,           7708.52296
               0.767,          7806.196394
              0.7675,          7696.403764
               0.768,          7791.383435
              0.7685,          7835.325813
               0.769,          7965.058418
              0.7695,          7949.971143
                0.77,          7919.003079
              0.7705,          7975.746027
               0.771,          7847.438444
              0.7715,          7697.160363
               0.772,          7886.396895
              0.7725,          7762.282578
               0.773,          7662.642836
              0.7735,           7598.26881
               0.774,          7538.988517
              0.7745,          7398.904664
               0.775,          7339.558009
              0.7755,          7232.048803
               0.776,             7139.733
              0.7765,           7067.22444
               0.777,           7105.79616
              0.7775,          7116.726147
               0.778,          7197.102322
              0.7785,          7123.074854
               0.779,          7236.811978
              0.7795,          7256.567054
                0.78,          7321.551135
              0.7805,          7276.905156
               0.781,          7413.316713
              0.7815,          7516.533912
               0.782,          7594.006408
              0.7825,          7564.264612
               0.783,          7413.056407
              0.7835,          7425.926713
               0.784,          7506.494669
              0.7845,          7454.100618
               0.785,          7391.597428
              0.7855,          7426.597337
               0.786,          7300.432352
              0.7865,          7298.238729
               0.787,            7429.0549
              0.7875,          7365.882787
               0.788,          7223.565978
              0.7885,          7327.105776
               0.789,          7351.176823
              0.7895,          7329.397651
                0.79,           7090.61639
              0.7905,          7178.526269
               0.791,          7258.770916
              0.7915,          7478.053055
               0.792,          7580.408737
              0.7925,          7656.880329
               0.793,           7527.04136
              0.7935,          7449.272268
               0.794,          7359.845758
              0.7945,           7310.72724
               0.795,          7197.379087
              0.7955,          7089.502614
               0.796,          6898.906158
              0.7965,          6859.680285
               0.797,          6817.462214
              0.7975,          6836.959165
               0.798,          6864.480792
              0.7985,          6966.844387
               0.799,          6973.016756
              0.7995,          6894.362346
                 0.8,           6852.08148
              0.8005,          6787.519679
               0.801,           6677.82688
              0.8015,          6738.018253
               0.802,          6772.188938
              0.8025,          6924.767854
               0.803,          7176.054346
              0.8035,          7050.978534
               0.804,          7053.102818
              0.8045,          7125.458005
               0.805,          7264.271906
              0.8055,          7287.940088
               0.806,          7209.052997
              0.8065,          7063.909625
               0.807,          7200.571898
              0.8075,           7172.37229
               0.808,          7167.103847
              0.8085,          7284.708576
               0.809,          7283.366636
              0.8095,           7173.65651
                0.81,          7186.520287
              0.8105,          7080.344834
               0.811,           6843.34802
              0.8115,          6935.639702
               0.812,          6813.335902
              0.8125,          6699.294302
               0.813,          6761.488991
              0.8135,          6940.206746
               0.814,          7076.527369
              0.8145,          7128.937858
               0.815,          7195.401264
              0.8155,          7100.308879
               0.816,          7080.901361
              0.8165,          7208.503299
               0.817,          7180.990749
              0.8175,          6990.324718
               0.818,          6996.037469
              0.8185,          6893.730596
               0.819,          6967.903145
              0.8195,          6935.448086
                0.82,          6916.445994
              0.8205,          7200.843241
               0.821,          7167.597331
              0.8215,          7206.888313
               0.822,          7208.222168
              0.8225,          7244.836293
               0.823,          7283.141461
              0.8235,          7305.362468
               0.824,          7221.852853
              0.8245,           7249.14513
               0.825,          7150.202632
              0.8255,          6983.832833
               0.826,          6795.795492
              0.8265,          6747.231662
               0.827,          6761.695696
              0.8275,          6866.913293
               0.828,          7046.171155
              0.8285,          7145.437435
               0.829,          7303.155987
              0.8295,          7323.764502
                0.83,          7306.189926
              0.8305,          7460.463541
               0.831,          7432.060631
              0.8315,          7477.067151
               0.832,          7548.648296
              0.8325,           7510.95868
               0.833,          7481.354771
              0.8335,          7569.175525
               0.834,          7482.266986
              0.8345,           7384.72083
               0.835,          7262.473239
              0.8355,          7275.992502
               0.836,          7223.137903
              0.8365,          7098.399926
               0.837,          7150.978233
              0.8375,           7071.35944
               0.838,          7071.599437
              0.8385,          6979.840508
               0.839,          7004.953619
              0.8395,          7133.410509
                0.84,          6971.966596
              0.8405,          6958.918623
               0.841,          6784.711864
              0.8415,          6817.158348
               0.842,          7029.211282
              0.8425,             6831.185
               0.843,          6755.875805
              0.8435,          6731.170287
               0.844,          6741.284343
              0.8445,          6665.909956
               0.845,          6793.401646
              0.8455,          7053.507221
               0.846,          7085.503774
              0.8465,          7112.280242
               0.847,          7109.483171
              0.8475,          7130.451258
               0.848,          6999.446338
              0.8485,           6837.38374
               0.849,          6778.423586
              0.8495,          6800.612042
                0.85,          6653.104367
              0.8505,          6676.684289
               0.851,          6818.295992
              0.8515,          6802.386421
               0.852,          6808.276597
              0.8525,          6816.312929
               0.853,          6894.231228
              0.8535,          6839.474577
               0.854,          6847.641271
              0.8545,          7020.818983
               0.855,          7056.472797
              0.8555,          7162.935804
               0.856,          7268.250368
              0.8565,          7364.932912
               0.857,          7269.735793
              0.8575,          7337.408101
               0.858,          7385.651632
              0.8585,          7436.768218
               0.859,          7405.641635
              0.8595,          7491.324046
                0.86,          7564.588211
              0.8605,          7501.876412
               0.861,          7525.550896
              0.8615,          7627.142542
               0.862,          7688.214215
              0.8625,          7640.131921
               0.863,          7631.209636
              0.8635,          7728.838111
               0.864,          7930.767346
              0.8645,          7838.465981
               0.865,          7974.507041
              0.8655,          8065.149187
               0.866,          8213.664591
              0.8665,          8066.720332
               0.867,          8199.470134
              0.8675,          8282.880384
               0.868,          8296.980085
              0.8685,          8261.759267
               0.869,          8142.956551
              0.8695,          8259.538996
                0.87,          8152.976283
              0.8705,          8203.093258
               0.871,          8288.091366
              0.8715,          8504.011454
               0.872,          8580.566128
              0.8725,          8551.449614
               0.873,          8713.817681
              0.8735,          8833.332255
               0.874,          8705.252816
              0.8745,          8848.645573
               0.875,          8769.886478
              0.8755,          8861.492489
               0.876,          8787.248128
              0.8765,          8629.515457
               0.877,          8616.806105
              0.8775,          8674.110022
               0.878,          8636.495673
              0.8785,          8652.068124
               0.879,          8713.769761
              0.8795,          8484.425622
                0.88,          8494.818483
              0.8805,          8429.631297
               0.881,          8446.395521
              0.8815,          8517.803108
               0.882,          8292.666653
              0.8825,          8294.270264
               0.883,           8451.49889
              0.8835,          8457.735166
               0.884,          8487.470466
              0.8845,           8501.61219
               0.885,          8596.925746
              0.8855,          8608.679576
               0.886,          8466.190229
              0.8865,           8531.97827
               0.887,          8554.531423
              0.8875,          8734.765428
               0.888,          8688.229007
              0.8885,          8778.259979
               0.889,          8677.014795
              0.8895,          8781.882395
                0.89,           8836.82483
              0.8905,          8972.289843
               0.891,          8986.448923
              0.8915,          8971.822661
               0.892,          9044.016532
              0.8925,          9080.116544
               0.893,          9247.500945
              0.8935,          9364.410611
               0.894,          9372.516333
              0.8945,          9223.820671
               0.895,          9332.122969
              0.8955,          9388.099121
               0.896,          9425.722772
              0.8965,          9409.917086
               0.897,          9448.908434
              0.8975,          9451.961821
               0.898,           9518.09697
              0.8985,          9579.132117
               0.899,          9522.841585
              0.8995,          9567.027469
                 0.9,          9508.584807
              0.9005,          9619.720665
               0.901,           9674.44595
              0.9015,          9617.072292
               0.902,          9642.973781
              0.9025,          9554.225486
               0.903,          9491.137565
              0.9035,          9426.602748
               0.904,          9370.530805
              0.9045,          9327.685954
               0.905,           9148.47727
              0.9055,          9086.115332
               0.906,          9027.203464
              0.9065,          9028.795499
               0.907,          9002.992071
              0.9075,          8983.845398
               0.908,          8998.473276
              0.9085,          9045.354144
               0.909,          9222.347077
              0.9095,          9361.346558
                0.91,          9262.042233
              0.9105,          9159.342205
               0.911,          9183.256541
              0.9115,          8976.145222
               0.912,           8968.68534
              0.9125,          8841.901987
               0.913,          8801.291252
              0.9135,          8800.725864
               0.914,          8753.006496
              0.9145,          8882.316977
               0.915,          8971.871203
              0.9155,          9006.653172
               0.916,           9045.50668
              0.9165,          9034.823723
               0.917,          8924.281911
              0.9175,          8930.514965
               0.918,          8918.940468
              0.9185,            9013.7866
               0.919,          9127.484824
              0.9195,          8997.642625
                0.92,          8929.742745
              0.9205,          8984.980836
               0.921,          9193.860348
              0.9215,          9372.790243
               0.922,          9410.058816
              0.9225,          9424.270314
               0.923,          9387.255491
              0.9235,          9468.160695
               0.924,          9219.927043
              0.9245,          9174.745558
               0.925,          9175.774023
              0.9255,          9260.838988
               0.926,           9198.21347
              0.9265,          9105.039946
               0.927,          9107.015274
              0.9275,          9206.355199
               0.928,          9389.694048
              0.9285,          9484.694431
               0.929,          9402.527951
              0.9295,          9183.566229
                0.93,          8870.415137
              0.9305,          8885.341488
               0.931,          8787.418365
              0.9315,          8781.763383
               0.932,          8771.588712
              0.9325,          8574.991375
               0.933,          8606.863658
              0.9335,           8753.40228
               0.934,          8597.156485
              0.9345,          8686.354065
               0.935,            8752.1976
              0.9355,          8732.013344
               0.936,          8592.671558
              0.9365,          8529.494419
               0.937,          8522.672559
              0.9375,          8645.139476
               0.938,           8632.41206
              0.9385,          8635.325311
               0.939,          8516.559862
              0.9395,          8656.680564
                0.94,          8637.093687
              0.9405,          8408.828053
               0.941,          8302.724827
              0.9415,          8464.576787
               0.942,          8451.800931
              0.9425,          8601.960494
               0.943,          8746.969786
              0.9435,          8762.785901
               0.944,          8776.009253
              0.9445,          8738.756248
               0.945,          8756.185663
              0.9455,          8791.744862
               0.946,          8653.921232
              0.9465,          8670.059091
               0.947,           8646.83019
              0.9475,          8682.270358
               0.948,          8666.960826
              0.9485,          8784.665656
               0.949,          8794.741037
              0.9495,          8705.130884
                0.95,          8821.479889
              0.9505,           8763.08381
               0.951,          8734.598021
              0.9515,          8700.088378
               0.952,          8559.104781
              0.9525,          8643.350291
               0.953,          8730.789561
              0.9535,          8706.703352
               0.954,          8645.193588
              0.9545,          8603.825666
               0.955,          8657.596124
              0.9555,          8630.139017
               0.956,          8669.091485
              0.9565,          8706.695676
               0.957,          8562.787809
              0.9575,          8549.197833
               0.958,          8506.320536
              0.9585,          8584.686736
               0.959,          8563.230706
              0.9595,          8503.536307
                0.96,          8335.441415
              0.9605,          8278.502649
               0.961,          8304.707769
              0.9615,          8371.197773
               0.962,          8294.663082
              0.9625,           8370.18856
               0.963,          8496.645569
              0.9635,          8272.425751
               0.964,           8373.52347
              0.9645,          8565.630881
               0.965,          8596.633492
              0.9655,          8540.157878
               0.966,          8666.596682
              0.9665,          8667.195064
               0.967,          8699.829617
              0.9675,          8798.048349
               0.968,          8715.042228
              0.9685,           8595.79977
               0.969,          8597.959823
              0.9695,          8647.624473
                0.97,          8550.825029
              0.9705,          8540.467145
               0.971,          8560.365313
              0.9715,          8656.573652
               0.972,           8502.17779
              0.9725,          8541.947809
               0.973,          8642.117649
              0.9735,          8700.618107
               0.974,          8827.470889
              0.9745,          8856.452784
               0.975,          8901.543113
              0.9755,          8892.526728
               0.976,          8966.081641
              0.9765,          9049.628987
               0.977,          9023.255857
              0.9775,          8826.250268
               0.978,          8966.563894
              0.9785,          9025.788083
               0.979,          9116.778738
              0.9795,          8818.734158
                0.98,          8750.892085
              0.9805,          8817.576087
               0.981,          8733.488348
              0.9815,          8785.627926
               0.982,          8770.605089
              0.9825,          8795.500445
               0.983,          8772.311134
              0.9835,          8825.123813
               0.984,          8835.201595
              0.9845,          8890.182516
               0.985,           8969.75688
              0.9855,          8943.530714
               0.986,          8952.117581
              0.9865,          8833.253563
               0.987,           8858.48159
              0.9875,          8862.594206
               0.988,          8793.229251
              0.9885,          8851.934403
               0.989,          8785.542898
              0.9895,          8815.922372
                0.99,          8763.600318
              0.9905,          8918.621325
               0.991,           8907.40488
              0.9915,          9008.116348
               0.992,          8883.420085
              0.9925,          8986.365026
               0.993,          9027.189874
              0.9935,          8995.723974
               0.994,          9031.667814
              0.9945,          9046.724683
               0.995,          9063.012038
              0.9955,          9162.708814
               0.996,          9119.562818
              0.9965,          8956.057853
               0.997,           8810.74733
              0.9975,          8817.805505
               0.998,          8556.698265
              0.9985,          8528.400265
               0.999,          8655.671879
              0.9995,          8834.239319
                   1,          8844.990192
              1.0005,          8828.094912
               1.001,          8886.180566
              1.0015,           8837.07521
               1.002,          8810.636422
              1.0025,          8803.700503
               1.003,          8890.483665
              1.0035,          8890.171087
               1.004,          9177.055634
              1.0045,           9121.35612
               1.005,          8976.676242
              1.0055,          9011.139911
               1.006,          8959.466067
              1.0065,          8981.239706
               1.007,          8868.011866
              1.0075,          8932.555737
               1.008,          8934.957941
              1.0085,          8972.274628
               1.009,          8949.053605
              1.0095,          8928.747238
                1.01,          9016.288581
              1.0105,           8978.50492
               1.011,          8793.201369
              1.0115,          8756.807291
               1.012,            8529.8038
              1.0125,          8479.537971
               1.013,          8412.793742
              1.0135,           8275.46179
               1.014,          8368.460206
              1.0145,          8282.633514
               1.015,          8205.656291
              1.0155,          8259.452607
               1.016,          8378.876674
              1.0165,          8531.976778
               1.017,          8470.664597
              1.0175,          8475.942922
               1.018,          8413.324718
              1.0185,          8417.507628
               1.019,          8521.339812
              1.0195,           8667.37549
                1.02,          8638.664143
              1.0205,          8528.118716
               1.021,          8595.204534
              1.0215,          8459.511136
               1.022,          8142.730104
              1.0225,          8112.340223
               1.023,          8237.597479
              1.0235,          8135.723638
               1.024,          8101.757483
              1.0245,          7999.844798
               1.025,          8032.453076
              1.0255,          8048.940809
               1.026,          8100.541457
              1.0265,          8088.930925
               1.027,          8173.484553
              1.0275,          8336.704903
               1.028,          8391.599388
              1.0285,           8349.23072
               1.029,          8385.108386
              1.0295,          8294.041727
                1.03,          8339.460256
              1.0305,          8336.991693
               1.031,          8417.180325
              1.0315,          8389.002266
               1.032,          8350.542077
              1.0325,          8436.972556
               1.033,          8381.649254
              1.0335,          8352.358955
               1.034,          8447.542182
              1.0345,          8401.124746
               1.035,          8355.984777
              1.0355,          8505.955123
               1.036,          8484.867631
              1.0365,          8517.283462
               1.037,          8530.914723
              1.0375,          8540.041598
               1.038,          8585.188923
              1.0385,          8478.430952
               1.039,          8447.478652
              1.0395,          8555.525117
                1.04,          8544.540042
              1.0405,          8506.495449
               1.041,          8649.358514
              1.0415,          8458.479546
               1.042,          8247.570771
              1.0425,          8356.314774
               1.043,          8393.287383
              1.0435,          8444.300007
               1.044,          8554.337526
              1.0445,          8597.429805
               1.045,           8630.93682
              1.0455,          8710.839445
               1.046,          8723.885393
              1.0465,          8864.425811
               1.047,           8707.42908
              1.0475,          8756.756298
               1.048,          8684.848558
              1.0485,          8569.364939
               1.049,          8483.274181
              1.0495,          8521.732892
                1.05,          8787.612587
              1.0505,           8617.29387
               1.051,          8684.093826
              1.0515,          8594.359721
               1.052,          8490.663593
              1.0525,          8676.955285
               1.053,          8773.593454
              1.0535,          8820.836586
               1.054,          8869.953362
              1.0545,          8776.577099
               1.055,          8793.335938
              1.0555,          8717.335971
               1.056,          8712.830205
              1.0565,          8582.105127
               1.057,          8592.641414
              1.0575,          8526.750419
               1.058,          8499.985134
              1.0585,          8648.666194
               1.059,          8647.061379
              1.0595,          8575.506594
                1.06,          8655.084356
              1.0605,          8721.358206
               1.061,           8780.82848
              1.0615,          8530.302526
               1.062,          8450.561764
              1.0625,          8444.788422
               1.063,          8470.466612
              1.0635,          8466.763191
               1.064,          8385.388797
              1.0645,          8367.562595
               1.065,          8373.056442
              1.0655,          8233.988856
               1.066,           8025.26376
              1.0665,          8086.773199
               1.067,          8260.225417
              1.0675,          8207.689779
               1.068,          8215.541659
              1.0685,          8235.449106
               1.069,           8290.41752
              1.0695,          8475.467984
                1.07,          8305.421539
              1.0705,          8299.563772
               1.071,          8127.704527
              1.0715,          8190.014726
               1.072,          8274.020128
              1.0725,          8216.742158
               1.073,          8187.897417
              1.0735,          8291.804245
               1.074,          8364.088616
              1.0745,          8513.638465
               1.075,          8330.410994
              1.0755,          8293.527553
               1.076,          8417.540895
              1.0765,          8469.087248
               1.077,          8336.434546
              1.0775,           8240.25509
               1.078,          8350.263066
              1.0785,          8329.380225
               1.079,          8445.552109
              1.0795,          8500.247545
                1.08,          8505.286822
              1.0805,          8454.872827
               1.081,          8434.024352
              1.0815,          8380.578291
               1.082,          8530.542326
              1.0825,          8580.796147
               1.083,          8510.073664
              1.0835,          8602.366778
               1.084,          8628.758832
              1.0845,          8607.491111
               1.085,          8669.667193
              1.0855,          8608.124039
               1.086,          8503.480055
              1.0865,           8621.35827
               1.087,          8689.183724
              1.0875,          8440.946636
               1.088,          8534.667587
              1.0885,          8462.160172
               1.089,          8239.701529
              1.0895,          8224.090969
                1.09,          8319.200985
              1.0905,          8204.973177
               1.091,          8237.928637
              1.0915,          8162.498446
               1.092,           8086.13629
              1.0925,          8071.402178
               1.093,           7986.04732
              1.0935,          7899.321832
               1.094,          7890.076187
              1.0945,          7943.949387
               1.095,           8067.47591
              1.0955,          8087.714926
               1.096,          8194.844403
              1.0965,          8261.182587
               1.097,          8348.345793
              1.0975,          8394.483054
               1.098,          8334.292781
              1.0985,          8215.409307
               1.099,          8125.756299
              1.0995,          8231.342929
                 1.1,          8185.890932
              1.1005,          8070.459315
               1.101,          8120.815323
              1.1015,          8069.877184
               1.102,          8139.812536
              1.1025,          8086.655364
               1.103,          8209.014396
              1.1035,          8144.994855
               1.104,          8001.103064
              1.1045,          7987.442908
               1.105,          7906.463001
              1.1055,          7967.306142
               1.106,          7894.275258
              1.1065,          7886.164442
               1.107,          7926.205444
              1.1075,          7946.074518
               1.108,          7954.954679
              1.1085,          7937.237348
               1.109,          8013.984187
              1.1095,          8002.481691
                1.11,          8101.925527
              1.1105,          8122.875627
               1.111,          8170.473668
              1.1115,           7995.12447
               1.112,          7980.949238
              1.1125,          8060.104535
