#------------------------------------------------------------
# Velocity Vs Time
#------------------------------------------------------------
#Time (ps), Velocity (m/s)
                6.11,          3744.089989
                6.12,          3437.598459
                6.13,          3592.560314
                6.14,          3804.392277
                6.15,           3556.14788
                6.16,          3815.905715
                6.17,          3631.403669
                6.18,          3650.683503
                6.19,           3878.27293
                 6.2,          3617.089137
                6.21,          3621.355092
                6.22,          3399.083399
                6.23,          3364.813351
                6.24,          2920.716546
                6.25,          3481.634877
                6.26,          3687.373384
                6.27,          4176.057178
                6.28,          4383.932889
                6.29,           4207.99469
                 6.3,          3740.735908
                6.31,          3963.375012
                6.32,          4017.275354
                6.33,          4343.192031
                6.34,          4256.174883
                6.35,          4024.568309
                6.36,          3284.428278
                6.37,          3672.186059
                6.38,          4088.633218
                6.39,          3965.823684
                 6.4,          3920.346756
                6.41,          3811.175321
                6.42,          3962.565443
                6.43,          3721.636204
                6.44,          3640.718673
                6.45,          3825.915145
                6.46,          4064.590467
                6.47,          3797.537312
                6.48,          3889.211371
                6.49,          4352.482789
                 6.5,           4457.75616
                6.51,          4141.487204
                6.52,          4034.314696
                6.53,          3825.680051
                6.54,          3962.270663
                6.55,          3622.115782
                6.56,          3334.052731
                6.57,          3866.668285
                6.58,           4040.19929
                6.59,          4422.995331
                 6.6,          3972.300194
                6.61,           4250.15343
                6.62,          4520.266659
                6.63,          4913.836964
                6.64,           5166.53862
                6.65,          4636.752734
                6.66,          4675.395211
                6.67,          4589.624591
                6.68,          4458.639589
                6.69,          3596.895845
                 6.7,          3812.243688
                6.71,          4009.327335
                6.72,          3644.696839
                6.73,           3585.41584
                6.74,          3993.958834
                6.75,          3750.615256
                6.76,          4285.185527
                6.77,           4245.44546
                6.78,          4219.970399
                6.79,          4477.667661
                 6.8,          4869.573932
                6.81,          4789.407024
                6.82,          5136.493295
                6.83,          4956.021188
                6.84,          5034.493196
                6.85,          5423.769316
                6.86,          5909.580207
                6.87,          5308.906081
                6.88,          5075.630865
                6.89,          5236.901815
                 6.9,          4720.645024
                6.91,          5092.272971
                6.92,          5850.753192
                6.93,          6049.006678
                6.94,          5989.184247
                6.95,          6125.148286
                6.96,          6092.579799
                6.97,           6788.79394
                6.98,          6974.412793
                6.99,          7596.944943
                   7,          7660.566974
                7.01,          8278.535573
                7.02,           7890.96826
                7.03,          7680.271106
                7.04,          7536.774746
                7.05,          7550.984993
                7.06,           7372.28513
                7.07,           7401.96689
                7.08,           7090.00759
                7.09,           7362.99872
                 7.1,          6965.419883
                7.11,          6761.693367
                7.12,           6650.70249
                7.13,          6512.380998
                7.14,          6432.389173
                7.15,           6711.73853
                7.16,          6178.238993
                7.17,          5642.131016
                7.18,           5452.68369
                7.19,          5485.355205
                 7.2,          5730.115296
                7.21,          5505.235478
                7.22,          5634.612671
                7.23,           5719.23279
                7.24,          5453.855681
                7.25,          5531.373466
                7.26,          4728.279698
                7.27,          4154.805637
                7.28,            3915.4929
                7.29,          3972.070795
                 7.3,          4257.745508
                7.31,          3948.613102
                7.32,          3732.895142
                7.33,          2922.503395
                7.34,          3670.992484
                7.35,          3855.295955
                7.36,           3785.65717
                7.37,          3758.455994
                7.38,          3798.594165
                7.39,          4356.621851
                 7.4,          3849.393819
                7.41,          3456.653544
                7.42,          3719.719991
                7.43,          3734.185913
                7.44,          4401.396015
                7.45,          4181.142277
                7.46,          3327.420311
                7.47,          3618.686592
                7.48,          3127.993915
                7.49,          3624.173427
                 7.5,          3857.507342
                7.51,          4002.032197
                7.52,          3784.086782
                7.53,          3698.346725
                7.54,          3713.686386
                7.55,          3806.485619
                7.56,          3908.631105
                7.57,          4001.242892
                7.58,          3505.792208
                7.59,          3454.422763
                 7.6,          4258.128842
                7.61,          4168.587906
                7.62,          4326.785718
                7.63,          4145.036821
                7.64,          4005.758777
                7.65,          4430.510072
                7.66,          5150.703663
                7.67,           5364.79582
                7.68,          5672.303093
                7.69,          5554.013742
                 7.7,          5149.695195
                7.71,          4988.938132
                7.72,          5132.072398
                7.73,          4602.117698
                7.74,          4576.513408
                7.75,          4104.941984
                7.76,          4319.100521
                7.77,          4085.448969
                7.78,           3501.39786
                7.79,          3987.147583
                 7.8,          4666.945959
                7.81,          4917.980315
                7.82,          4611.762727
                7.83,          4463.833652
                7.84,           4215.28698
                7.85,          4767.830006
                7.86,          4648.118838
                7.87,          4674.376364
                7.88,           5035.02777
                7.89,          4869.533439
                 7.9,          5000.901344
                7.91,           4639.91175
                7.92,          4993.663858
                7.93,          5318.752596
                7.94,          5142.266255
                7.95,          4940.227322
                7.96,           5347.05805
                7.97,          5003.486909
