------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               0.083,          3287.366653
              0.0831,          3272.141889
              0.0832,          3295.356971
              0.0833,          3255.335438
              0.0834,          3237.233293
              0.0835,          3306.326827
              0.0836,          3317.180871
              0.0837,          3334.681452
              0.0838,          3272.289186
              0.0839,          3295.291311
               0.084,          3311.669648
              0.0841,          3359.551295
              0.0842,          3316.835035
              0.0843,          3316.241181
              0.0844,          3303.280646
              0.0845,          3327.545974
              0.0846,          3267.212914
              0.0847,          3254.355809
              0.0848,          3278.566067
              0.0849,          3278.310091
               0.085,          3280.827535
              0.0851,          3257.304629
              0.0852,          3225.081705
              0.0853,          3243.378946
              0.0854,          3235.025192
              0.0855,          3254.683596
              0.0856,           3233.68832
              0.0857,          3174.369503
              0.0858,          3193.103403
              0.0859,          3193.743719
               0.086,          3194.909539
              0.0861,          3172.090652
              0.0862,           3160.38827
              0.0863,          3172.229759
              0.0864,          3185.394131
              0.0865,          3178.623411
              0.0866,          3189.355518
              0.0867,          3130.268825
              0.0868,          3127.929479
              0.0869,           3161.18367
               0.087,          3045.241313
              0.0871,          2955.763977
              0.0872,          2987.333322
              0.0873,          3016.098492
              0.0874,          2949.617999
              0.0875,          2922.027692
              0.0876,          2913.156791
              0.0877,          2896.572487
              0.0878,          2935.780068
              0.0879,           2904.16098
               0.088,          2900.707684
              0.0881,          2892.123208
              0.0882,          2893.452854
              0.0883,          2891.565437
              0.0884,          2840.533968
              0.0885,          2796.475482
              0.0886,          2712.457093
              0.0887,          2797.264919
              0.0888,          2775.132983
              0.0889,          2781.755051
               0.089,          2756.118953
              0.0891,           2667.03227
              0.0892,          2679.161668
              0.0893,          2637.464367
              0.0894,          2625.840452
              0.0895,           2632.19268
              0.0896,          2622.899239
              0.0897,          2640.723208
              0.0898,          2680.024407
              0.0899,          2739.166634
                0.09,          2719.945389
              0.0901,          2763.729051
              0.0902,            2780.7789
              0.0903,          2832.255965
              0.0904,          2859.314187
              0.0905,          2922.616901
              0.0906,          2991.176458
              0.0907,          3007.355822
              0.0908,          3048.776468
              0.0909,          3076.496715
               0.091,          3003.617929
              0.0911,          3011.859005
              0.0912,          2950.195555
              0.0913,          3004.441889
              0.0914,          3033.996484
              0.0915,          2978.358761
              0.0916,          3012.157283
              0.0917,          3012.805617
              0.0918,           2939.94041
              0.0919,          2978.668875
               0.092,          3041.467769
              0.0921,          2991.105254
              0.0922,          2995.526839
              0.0923,          3029.538336
              0.0924,          2980.080775
              0.0925,          2892.810354
              0.0926,           2895.17582
              0.0927,          2784.822773
              0.0928,          2843.922451
              0.0929,          2765.719929
               0.093,          2742.440435
              0.0931,          2666.695657
              0.0932,          2562.662169
              0.0933,          2507.324182
              0.0934,          2551.354389
              0.0935,          2579.786086
              0.0936,          2611.975998
              0.0937,           2587.64559
              0.0938,          2575.653712
              0.0939,          2576.301387
               0.094,          2569.146968
              0.0941,          2552.877019
              0.0942,          2611.610144
              0.0943,          2591.563783
              0.0944,          2623.044627
              0.0945,          2587.417237
              0.0946,          2576.886289
              0.0947,          2582.031987
              0.0948,          2735.692285
              0.0949,          2736.343533
               0.095,          2745.947593
              0.0951,          2746.599275
              0.0952,          2764.381131
              0.0953,          2752.706289
              0.0954,          2837.255536
              0.0955,          2866.033775
              0.0956,          2850.671546
              0.0957,          2956.331683
              0.0958,          2980.058725
              0.0959,          2966.976816
               0.096,          2906.146123
              0.0961,          2916.162271
              0.0962,          2916.808076
              0.0963,          2924.477584
              0.0964,          2928.334704
              0.0965,          2886.407907
              0.0966,          2883.089299
              0.0967,          2836.296908
              0.0968,          2845.586682
              0.0969,          2817.067393
               0.097,          2817.713551
              0.0971,          2860.459944
              0.0972,          2876.319882
              0.0973,          2876.968777
              0.0974,           2926.80308
              0.0975,           2961.80292
              0.0976,            2963.1135
              0.0977,          2939.927806
              0.0978,          2963.920495
              0.0979,          2957.955726
               0.098,          2994.813985
              0.0981,          3040.862514
              0.0982,          3063.303241
              0.0983,          3055.015875
              0.0984,          3108.609264
              0.0985,           3076.70063
              0.0986,          3114.879884
              0.0987,          3115.529127
              0.0988,          3101.764804
              0.0989,          3096.017338
               0.099,          3040.844878
              0.0991,          3011.333082
              0.0992,          3031.561829
              0.0993,          3080.915352
              0.0994,          3120.676946
              0.0995,          3063.256534
              0.0996,          3002.595334
              0.0997,          2989.654316
              0.0998,           2945.68023
              0.0999,          2903.341198
                 0.1,          2943.614834
              0.1001,          2791.852141
              0.1002,          2746.804035
              0.1003,          2778.858399
              0.1004,          2734.974012
              0.1005,          2668.657663
              0.1006,          2673.112238
              0.1007,           2613.83189
              0.1008,          2702.052353
              0.1009,          2704.973561
               0.101,          2736.302401
              0.1011,          2737.605869
              0.1012,          2784.377104
              0.1013,           2804.46145
              0.1014,           2738.26289
              0.1015,          2809.566526
              0.1016,          2908.485935
              0.1017,          2843.909955
              0.1018,          2855.805513
              0.1019,           2841.35777
               0.102,          2870.088565
              0.1021,          2849.680721
              0.1022,           2914.18069
              0.1023,          2931.676173
              0.1024,          2932.305308
              0.1025,          2885.790977
              0.1026,          2900.166694
              0.1027,          2920.211076
              0.1028,          2950.552395
              0.1029,          2927.836693
               0.103,          2931.862363
              0.1031,          2925.804515
              0.1032,          2901.830254
