------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               25.89,          5369.658842
                25.9,          5509.040052
               25.91,          5446.307516
               25.92,          5423.030532
               25.93,          5617.863078
               25.94,          5182.486431
               25.95,           5432.82488
               25.96,          5277.621191
               25.97,          5848.501364
               25.98,          5087.241267
               25.99,          5283.330275
                  26,          5237.209914
               26.01,          6039.097764
               26.02,          6096.190688
               26.03,          6116.682236
               26.04,          5493.555403
               26.05,          5607.069903
               26.06,          5388.665502
               26.07,          5698.876629
               26.08,          5012.204796
               26.09,          5042.954893
                26.1,          4603.361991
               26.11,          4185.485919
               26.12,          4364.356523
               26.13,           4829.12414
               26.14,          5099.733509
               26.15,          5555.868511
               26.16,          5435.968745
               26.17,          5342.754134
               26.18,          5310.182439
               26.19,          4603.006332
                26.2,          5085.929791
               26.21,          4972.234871
               26.22,          5263.483861
               26.23,           5754.73989
               26.24,          5075.675602
               26.25,          5518.331969
               26.26,          6059.527463
               26.27,          5939.271616
               26.28,          6380.074316
               26.29,          6828.736594
                26.3,          6775.261742
               26.31,          6596.541758
               26.32,          6418.290179
               26.33,          5844.696195
               26.34,          6027.910822
               26.35,          6305.314315
               26.36,          6144.771187
               26.37,          6681.439854
               26.38,          6572.906019
               26.39,          6276.761953
                26.4,          5456.203201
               26.41,          5060.120612
               26.42,          5449.736782
               26.43,          5454.365604
               26.44,           4971.84806
               26.45,          5976.824733
               26.46,          5186.475294
               26.47,          5796.593958
               26.48,          5368.768198
               26.49,           5862.96885
                26.5,          6485.692504
               26.51,          6760.231855
               26.52,          7033.062433
               26.53,          7000.316087
               26.54,          6507.973454
               26.55,          7138.106777
               26.56,          6790.044109
               26.57,           7177.18993
               26.58,          7402.083027
               26.59,          7418.504324
                26.6,          7674.401819
               26.61,          7343.994557
               26.62,          7542.652425
               26.63,          6790.542977
               26.64,            6256.8519
               26.65,          5752.926836
               26.66,          6536.140008
               26.67,          7027.508351
               26.68,          7302.170287
               26.69,          7176.783834
                26.7,           7388.11848
               26.71,          7302.347163
               26.72,          7171.681975
               26.73,          6980.218213
               26.74,          6638.767963
               26.75,          6766.646682
               26.76,          7093.019601
               26.77,           6694.91791
               26.78,          6374.937279
               26.79,           6268.26313
                26.8,          6453.116437
               26.81,           5837.16437
               26.82,           5351.01133
               26.83,          5268.167287
               26.84,          5413.081929
               26.85,          5221.474009
               26.86,          5071.399848
               26.87,          5379.320499
               26.88,          5780.465261
               26.89,          5305.658428
                26.9,           5505.03301
               26.91,          5418.117825
               26.92,          5220.976748
               26.93,          5590.005949
               26.94,           5128.50663
               26.95,          5889.723103
               26.96,          6245.266491
               26.97,          5900.675169
               26.98,          5021.281927
               26.99,          4583.108592
                  27,          4981.784042
               27.01,          4414.402816
               27.02,          4024.920728
               27.03,          3660.249563
               27.04,           4933.94314
               27.05,          5827.235368
               27.06,          5858.060948
               27.07,          5701.069547
               27.08,          5596.616501
               27.09,          5472.835097
                27.1,          5314.174233
               27.11,            5620.1846
               27.12,          5734.432384
               27.13,          6004.067385
               27.14,          5920.431499
               27.15,          6071.875715
               27.16,          6353.004145
               27.17,          6469.400719
               27.18,          6651.097535
               27.19,          5951.096125
                27.2,          6316.073724
               27.21,          6484.025077
               27.22,          6231.023268
               27.23,          6188.949382
               27.24,          6552.597191
               27.25,          6149.519598
               27.26,           6127.76857
               27.27,          6100.256562
               27.28,          6241.861219
               27.29,          6453.203035
                27.3,           6509.36398
               27.31,           7277.33532
               27.32,          7031.934843
               27.33,          7054.898365
               27.34,          6269.091431
               27.35,          6597.190328
               27.36,          6430.753262
               27.37,          5945.001954
               27.38,          5744.003747
               27.39,          4933.653034
                27.4,          5111.787208
               27.41,          4465.884059
               27.42,          4543.880123
               27.43,          5007.696919
               27.44,          5808.003016
               27.45,          6103.174139
               27.46,          6157.495055
               27.47,          6235.135199
               27.48,          6331.365658
               27.49,          6677.856938
                27.5,          6851.162206
               27.51,          6796.056287
               27.52,          6152.156565
               27.53,          5658.567476
               27.54,          6134.095721
               27.55,          5102.151107
               27.56,          5820.920074
               27.57,          5607.442385
               27.58,          5317.162744
               27.59,          5186.885643
                27.6,          5396.921587
               27.61,          5120.186861
               27.62,          5058.733439
               27.63,          5447.081175
               27.64,           4958.21989
               27.65,           5485.31998
               27.66,          5668.817767
               27.67,          4886.927784
               27.68,          4462.123761
               27.69,          5068.789161
                27.7,          5585.854841
               27.71,          5521.749535
               27.72,          5543.970079
               27.73,          5277.225073
               27.74,          5661.009147
               27.75,          5518.517504
               27.76,           4919.54033
               27.77,          5476.876975
               27.78,          5673.049986
               27.79,          5537.290823
                27.8,          5354.962222
               27.81,          5119.350335
               27.82,          4581.776078
               27.83,          4981.131872
               27.84,            4486.7876
               27.85,          5465.895964
               27.86,          5957.624501
               27.87,          5879.013627
               27.88,          6336.923299
               27.89,          6054.442548
                27.9,          5771.512902
               27.91,          5649.984039
               27.92,          5449.777382
               27.93,          5567.263687
               27.94,          5740.059386
               27.95,          6314.168394
               27.96,          6240.414559
               27.97,          6128.268789
               27.98,          5217.778771
               27.99,          4906.255568
                  28,          5160.834876
               28.01,          4867.769894
               28.02,          5259.155248
               28.03,          4636.869437
               28.04,          4407.404296
               28.05,          4956.154727
               28.06,           5769.30548
               28.07,          5135.002928
               28.08,          4798.354741
               28.09,          4927.220106
                28.1,          4928.558243
               28.11,          5522.297725
               28.12,          6083.590182
               28.13,          6283.905971
               28.14,          6226.005194
               28.15,          6355.771051
               28.16,          6768.761683
               28.17,          7079.364745
               28.18,          6342.879488
               28.19,          5967.109178
                28.2,          6020.150621
               28.21,          6009.880336
               28.22,          6284.077714
               28.23,          6802.250964
               28.24,          7031.307336
               28.25,          7491.641065
               28.26,          8064.943117
               28.27,          7754.727698
               28.28,          7600.662419
               28.29,          7294.188136
                28.3,          7676.411039
               28.31,           8461.23309
               28.32,          7898.417937
               28.33,          8319.579022
               28.34,          8525.874645
               28.35,          8857.437907
               28.36,          9502.469963
               28.37,         10041.282853
               28.38,          10050.52879
               28.39,          9638.571735
                28.4,          9528.793323
               28.41,          8867.278597
               28.42,          8965.766811
               28.43,          8466.352902
               28.44,          7843.690642
               28.45,          7347.909246
               28.46,          7176.544692
               28.47,          7625.566925
               28.48,          7604.552018
               28.49,          7439.058722
                28.5,          7468.750848
               28.51,          7057.389181
               28.52,          6708.621076
               28.53,          7099.435685
               28.54,          7907.315219
               28.55,          7240.702193
               28.56,          6967.826641
               28.57,          6417.528636
               28.58,          6740.355015
               28.59,          6883.744508
                28.6,          6429.657987
               28.61,          6376.081064
               28.62,          6629.738136
               28.63,          7037.297486
               28.64,           8088.15982
               28.65,          7713.366941
               28.66,          7244.573827
               28.67,          7232.347569
               28.68,          7054.051102
               28.69,          7133.902278
                28.7,          6710.016674
               28.71,          6631.402575
               28.72,          6514.764617
               28.73,          5785.472184
               28.74,          5613.628604
               28.75,          4877.980926
               28.76,          4080.615041
               28.77,          3930.078826
               28.78,          4905.750197
               28.79,          4505.981253
                28.8,           5214.19372
               28.81,          5778.461931
               28.82,          5212.007439
               28.83,          5099.149764
               28.84,          4960.855379
               28.85,          5106.582039
               28.86,          5665.530799
               28.87,          5260.867582
               28.88,          5363.872218
               28.89,          5667.523104
                28.9,          5022.480262
               28.91,          5760.646597
               28.92,          6166.803473
               28.93,          5874.039845
               28.94,          5180.144065
               28.95,          6029.825635
               28.96,          5790.180627
               28.97,          6342.555156
               28.98,          6501.443884
               28.99,          6475.771579
                  29,          6369.849257
               29.01,          6288.228736
               29.02,           6360.06661
               29.03,          6465.558277
               29.04,          6444.457218
               29.05,          6161.072444
               29.06,          6408.524193
               29.07,          6353.752679
               29.08,           6500.07873
               29.09,          5757.670006
                29.1,          4754.034601
               29.11,          4970.831401
               29.12,          5042.215603
               29.13,          5766.858717
               29.14,          5576.025839
               29.15,          5208.624179
               29.16,          5029.532461
               29.17,          4743.568634
               29.18,           5208.61827
               29.19,           5221.74223
                29.2,          5788.490345
               29.21,          5748.048713
               29.22,          5837.958915
               29.23,          5404.440157
               29.24,          4771.780995
               29.25,           5313.03705
               29.26,          5062.567271
               29.27,          5205.628904
               29.28,          4858.660562
               29.29,          5284.866597
                29.3,          5992.171033
               29.31,          6162.853305
               29.32,          5168.418491
               29.33,           5199.69146
               29.34,          5763.676222
               29.35,          4770.669105
               29.36,          3399.113091
               29.37,          3229.935621
               29.38,          3189.362163
               29.39,          3919.309535
                29.4,          3677.548844
               29.41,          3874.262696
               29.42,          3680.398802
               29.43,          3382.279433
               29.44,          3613.279746
               29.45,          4285.116848
               29.46,          4032.294807
               29.47,          3888.227663
               29.48,          4094.226373
               29.49,          4207.360464
                29.5,          3559.728263
               29.51,          3256.529341
               29.52,          3577.203859
               29.53,          4044.681612
               29.54,          3851.863861
               29.55,          3301.881816
               29.56,          3706.652634
               29.57,          3448.111722
               29.58,          3745.812372
               29.59,          4028.334959
                29.6,          3216.841233
               29.61,          3461.247269
               29.62,          3291.789087
               29.63,          2532.994337
               29.64,          2794.405222
               29.65,          2839.605946
               29.66,           3807.91923
               29.67,          4025.128363
               29.68,          4117.877964
               29.69,          4345.391597
                29.7,          4077.743047
               29.71,          3691.399365
               29.72,          3569.139281
               29.73,           3988.13767
               29.74,          3871.521734
               29.75,          4389.602986
               29.76,          3197.155911
               29.77,          3565.865228
               29.78,           3378.95624
               29.79,          4396.362384
                29.8,          4670.027492
               29.81,          5156.504567
               29.82,          5865.712842
               29.83,          6210.976398
               29.84,          5792.690634
               29.85,          5759.500431
               29.86,          5405.899119
               29.87,          5590.798778
               29.88,          5616.832915
               29.89,          5947.467604
                29.9,          5853.818425
               29.91,          5194.965714
               29.92,          4494.831158
               29.93,          4539.099858
               29.94,          4352.457814
               29.95,          4123.797761
               29.96,          4179.377765
               29.97,          3846.560151
               29.98,          3941.154178
               29.99,          4434.126582
                  30,          4587.336881
               30.01,          4562.761584
               30.02,          5098.165108
               30.03,          4335.575506
               30.04,           4542.79825
               30.05,           3856.17538
               30.06,          3253.895127
               30.07,          3387.559891
               30.08,          3440.701729
               30.09,            3633.8743
                30.1,          4685.880072
               30.11,          4746.627179
               30.12,           4688.50029
               30.13,          4379.896214
               30.14,           4261.25723
               30.15,          4660.893046
               30.16,          4653.668068
               30.17,           4659.52609
               30.18,          4560.158141
               30.19,           4616.14943
                30.2,          4077.154852
               30.21,          4360.574891
               30.22,          5059.900723
               30.23,          4496.795262
               30.24,          4005.524747
               30.25,          4396.067854
               30.26,          4445.535385
               30.27,           4113.28603
               30.28,          4410.971561
               30.29,           3862.48251
                30.3,          3150.663664
               30.31,          3098.397893
               30.32,          2606.067932
               30.33,          2908.598009
               30.34,          2787.482009
               30.35,          3468.048317
               30.36,          3773.467613
               30.37,          4010.899685
               30.38,          3846.208664
               30.39,          3523.239323
                30.4,          3620.095329
               30.41,          4040.332734
               30.42,          3661.074278
               30.43,          3766.069746
               30.44,          3221.148087
               30.45,          3084.457231
               30.46,          3221.302745
               30.47,          2919.331797
               30.48,          3744.654599
               30.49,          4354.895827
                30.5,          4102.993572
               30.51,          4136.069218
               30.52,          4562.797476
               30.53,          5148.721246
               30.54,          5232.615973
               30.55,          5030.926038
               30.56,          5466.519682
               30.57,          4345.433048
               30.58,          4712.770635
               30.59,          5130.638114
                30.6,          4673.556919
               30.61,          3727.408152
               30.62,          3475.755357
               30.63,           3517.07047
               30.64,          3402.667876
               30.65,          3409.531606
               30.66,          3663.305484
               30.67,          3609.856138
               30.68,          3201.230887
               30.69,          3174.876164
                30.7,          3255.649826
               30.71,          4183.452628
               30.72,          4377.569556
               30.73,          4210.527789
               30.74,            4184.7356
               30.75,          3867.161019
               30.76,          3617.133373
               30.77,          3214.101614
               30.78,          3594.498628
               30.79,          3006.265153
                30.8,          3638.234887
               30.81,          4189.483809
               30.82,          3486.956848
               30.83,          3798.478846
               30.84,          3532.344161
               30.85,          3353.238043
               30.86,          3398.065484
               30.87,          3424.067538
               30.88,          3718.727948
               30.89,          4417.033421
                30.9,          3015.268648
               30.91,          3801.430907
               30.92,            3831.9442
               30.93,           4755.62435
               30.94,          4568.707107
               30.95,          5042.833107
               30.96,          5286.361432
               30.97,          4588.170968
               30.98,          4353.108407
               30.99,          3346.118563
                  31,          3756.570933
               31.01,          3753.806235
               31.02,          3596.474052
               31.03,          3281.171041
               31.04,          2528.287855
               31.05,          2684.426773
               31.06,          3211.584662
               31.07,          3436.168671
               31.08,          2826.731112
               31.09,          3735.947096
                31.1,          3242.226455
               31.11,          3096.826339
               31.12,          3436.866765
               31.13,          3887.408728
               31.14,          4160.550495
               31.15,          3849.065844
               31.16,          4155.848636
               31.17,            4031.2883
               31.18,          4385.527648
               31.19,          4484.437529
                31.2,          5031.177389
               31.21,          5053.221317
               31.22,          4636.349701
               31.23,          3781.579946
               31.24,           3513.26086
               31.25,          2332.922022
               31.26,          2151.744885
               31.27,          2131.746601
               31.28,          1536.874259
               31.29,          2368.331335
                31.3,          2244.791315
               31.31,          2271.623529
               31.32,          2397.763727
               31.33,          2170.281146
               31.34,          2333.258742
               31.35,          2505.050734
               31.36,          2701.234278
               31.37,          2258.338334
               31.38,          2229.883148
               31.39,          2637.940064
                31.4,          2925.425849
               31.41,          3048.046137
               31.42,          3392.159288
               31.43,          3188.027716
               31.44,          3607.512515
               31.45,           2925.08927
               31.46,          3341.068727
               31.47,          3081.675713
               31.48,          2923.107682
               31.49,          2210.879672
                31.5,          2589.202724
               31.51,          3007.583135
               31.52,          4264.481223
               31.53,          4258.582842
               31.54,          4350.899229
               31.55,          4935.084132
               31.56,          5641.157937
               31.57,          4585.287992
               31.58,          5291.763565
               31.59,          5386.753268
                31.6,          6031.160433
               31.61,          6045.662022
               31.62,           5272.29424
               31.63,          5633.037792
               31.64,          5155.297123
               31.65,          4911.595704
               31.66,          5168.736453
               31.67,          5711.894568
               31.68,          5347.270698
               31.69,          5265.491636
                31.7,          5698.003373
               31.71,          5903.860932
               31.72,          5402.877351
               31.73,          5307.312633
               31.74,          5947.221336
               31.75,          6055.752424
               31.76,          6251.000337
               31.77,          6359.298417
               31.78,          6316.849525
               31.79,          6411.805234
                31.8,          6810.515092
               31.81,          6519.501932
               31.82,          6274.183812
               31.83,          6294.081368
               31.84,          7079.749892
               31.85,          7091.894344
               31.86,          7664.088384
               31.87,          8334.278242
               31.88,          8300.738047
               31.89,          8651.939903
                31.9,            8877.0332
               31.91,          8795.875098
               31.92,          8730.771776
               31.93,          8441.816591
               31.94,          8750.916835
               31.95,          9169.385543
               31.96,          9047.901575
               31.97,          9807.892204
               31.98,           9876.30158
               31.99,          9531.640178
                  32,           9620.34821
               32.01,          8815.835583
               32.02,          8892.035307
               32.03,          8638.560723
               32.04,          8327.214269
               32.05,          8230.536365
               32.06,          8313.489473
               32.07,          8005.484728
               32.08,          7528.148052
               32.09,          7435.460732
                32.1,          7161.249801
               32.11,           7576.21056
               32.12,          7808.343336
               32.13,          7410.652686
               32.14,          6978.558799
               32.15,          6578.717398
               32.16,          6262.822326
               32.17,           6207.70493
               32.18,          6158.945848
               32.19,          6180.167664
                32.2,          6130.605639
               32.21,          5839.937999
               32.22,           6119.52324
               32.23,          5858.488704
               32.24,          4861.850965
               32.25,          4725.351058
               32.26,          4462.733845
               32.27,          4978.304497
               32.28,          5340.438594
               32.29,          5491.848745
                32.3,          5528.235079
               32.31,          4747.282494
               32.32,          4591.165879
               32.33,          4499.101326
               32.34,          4764.337207
               32.35,          4897.272793
               32.36,            5354.0027
               32.37,          5480.474752
               32.38,           5852.32148
               32.39,          4646.161829
                32.4,          5087.959369
               32.41,          4962.744857
               32.42,          5444.191342
               32.43,          5140.509501
               32.44,          5235.249351
               32.45,          5931.301236
               32.46,          6017.039296
               32.47,          5968.519945
               32.48,          6023.954804
               32.49,           6056.67535
                32.5,          5689.489896
               32.51,          5289.274647
               32.52,          4737.541059
               32.53,          4907.208863
               32.54,          5140.946504
               32.55,          4141.996416
               32.56,          4595.237848
               32.57,          4614.126308
               32.58,          4479.811619
               32.59,          5327.729738
                32.6,          6065.131824
               32.61,          6289.421644
               32.62,          6045.762115
               32.63,          5844.397505
               32.64,          5512.986066
               32.65,          5849.942195
               32.66,          5502.373442
               32.67,           6299.90117
               32.68,          5668.415517
               32.69,          5928.169336
                32.7,          5227.590934
               32.71,          5236.859059
               32.72,          5053.252955
               32.73,          4860.640129
               32.74,          4894.791105
               32.75,          4649.976066
               32.76,          5209.760402
               32.77,          4940.123713
               32.78,          4499.215947
               32.79,          4179.042684
                32.8,          4261.251387
               32.81,          4414.002117
               32.82,          4169.640248
               32.83,          4502.866475
               32.84,          4824.017041
               32.85,          4339.451127
               32.86,           4592.19664
               32.87,          4537.609572
               32.88,           4781.27323
               32.89,           4831.04771
                32.9,          4956.648949
               32.91,          4693.194757
               32.92,          4930.152377
               32.93,          4940.499553
               32.94,          5116.641819
               32.95,          5723.623196
               32.96,          5792.894604
               32.97,            5690.7767
               32.98,          6294.217034
               32.99,          5238.870139
                  33,          4954.429707
               33.01,          4751.956025
               33.02,          4631.067703
               33.03,           4870.54892
               33.04,          4425.660915
               33.05,          4555.806403
               33.06,          4942.179641
               33.07,            4857.2029
               33.08,          5254.737691
               33.09,          5688.796277
                33.1,          6140.195466
               33.11,          6114.584239
               33.12,          6291.946291
               33.13,          5780.114467
               33.14,          6354.403408
               33.15,          6625.967898
               33.16,          6688.130983
               33.17,          6897.963343
               33.18,          6958.377891
               33.19,          7408.300988
                33.2,          6853.086462
               33.21,          6567.597576
               33.22,           6150.67587
               33.23,          6381.721912
               33.24,          6349.965343
               33.25,          6773.074029
               33.26,          5962.096688
               33.27,          5798.443889
               33.28,          5729.574355
               33.29,           4885.62932
                33.3,          4130.591295
               33.31,          3004.457825
               33.32,          3406.734786
               33.33,          3902.946929
               33.34,          4132.157761
               33.35,          4407.412916
               33.36,          4303.427386
               33.37,          4924.640672
               33.38,          5310.867404
               33.39,          5701.953057
                33.4,          5305.502291
               33.41,          6080.879708
               33.42,          6152.271284
               33.43,          5975.341504
               33.44,          6547.695629
               33.45,          6398.699467
               33.46,          6503.082947
               33.47,          6318.704226
               33.48,          7120.274835
               33.49,           7236.92946
                33.5,          7416.173241
               33.51,          6903.545871
               33.52,          6524.577266
               33.53,          6270.774045
               33.54,          5831.149544
               33.55,          6005.116659
               33.56,          5453.330665
               33.57,          5629.629641
               33.58,          5514.216861
               33.59,           5572.32118
                33.6,           5716.09819
               33.61,          5688.579441
               33.62,          5118.109923
               33.63,          5476.814508
               33.64,          5451.508729
               33.65,          6045.136364
               33.66,          6077.287497
               33.67,          5546.667974
               33.68,           6569.59203
               33.69,          6820.925034
                33.7,          7329.871022
               33.71,          7187.801894
               33.72,          7456.912154
               33.73,          6727.537132
               33.74,          7122.823907
               33.75,          6500.991129
               33.76,          7018.956443
               33.77,          7251.773323
               33.78,           7314.14307
               33.79,          6971.020658
                33.8,          6955.559993
               33.81,          6572.776783
               33.82,           6437.22091
               33.83,          5668.592736
               33.84,          5243.818677
               33.85,          4567.398498
               33.86,          4705.018057
               33.87,          4992.683633
               33.88,          5144.056151
               33.89,          5656.067384
                33.9,          6870.996684
               33.91,          6725.215555
               33.92,          6667.946343
               33.93,           6028.55874
               33.94,          5928.380573
               33.95,           5884.23306
               33.96,          6214.958412
               33.97,          5177.551125
               33.98,           5324.59917
               33.99,           6088.53407
                  34,          6175.960034
               34.01,          6070.661313
               34.02,           6119.50261
               34.03,          5743.200648
               34.04,          6038.619659
               34.05,          6000.129412
               34.06,          5634.931756
               34.07,          5518.579579
               34.08,          5318.534035
               34.09,          5667.480131
                34.1,          5719.894148
               34.11,          5871.675951
               34.12,          5843.793861
               34.13,          5565.569454
               34.14,          4989.839238
               34.15,           5859.44091
               34.16,          5643.875371
               34.17,           6279.25337
               34.18,          6175.209008
               34.19,          6086.793269
                34.2,          5765.899062
               34.21,          5503.712021
               34.22,          5230.853747
               34.23,          5314.809699
               34.24,          5208.297411
               34.25,          4754.681653
               34.26,          4929.662782
               34.27,          4613.811319
               34.28,          4656.786925
               34.29,          4481.461192
                34.3,          4104.144257
               34.31,          3784.754801
               34.32,          4496.478302
               34.33,          4762.599652
               34.34,          4074.982714
               34.35,          4281.676367
               34.36,          3917.289742
               34.37,          3025.465107
               34.38,          3346.778811
               34.39,          3212.643957
                34.4,          4142.456434
               34.41,          4470.487555
               34.42,          4651.766588
               34.43,          4705.036844
               34.44,          4536.626885
               34.45,          4461.298642
               34.46,          4608.596799
               34.47,          5258.298811
               34.48,          5558.216219
               34.49,          4955.605016
                34.5,          4048.191556
               34.51,          4639.404646
               34.52,          4803.829212
               34.53,          4374.540714
               34.54,          5249.086372
               34.55,          5734.043353
               34.56,          5843.590624
               34.57,          5801.812563
               34.58,          6607.569924
               34.59,           5290.23456
                34.6,          4932.283066
               34.61,          5506.220336
               34.62,          4823.964747
               34.63,          5166.776431
               34.64,          5177.195659
               34.65,          5253.426046
               34.66,          5131.827521
               34.67,          5650.795612
               34.68,          5321.170666
               34.69,          4968.669363
                34.7,           4935.98462
               34.71,          4935.345464
               34.72,          5680.837813
               34.73,          6182.909181
               34.74,          6374.578106
               34.75,          6125.171522
               34.76,          5471.856892
               34.77,          5218.433835
               34.78,          4488.790266
               34.79,          4727.397068
                34.8,          5955.293251
               34.81,          5850.411105
               34.82,          5888.372892
               34.83,          6028.109749
               34.84,          6332.129832
               34.85,           6606.44454
               34.86,           7042.18194
               34.87,          6696.826523
               34.88,          7178.130703
               34.89,          6971.519824
                34.9,          6592.265011
               34.91,          7420.654069
               34.92,          7478.325129
               34.93,          7302.706935
               34.94,          6453.500924
               34.95,           6569.64502
               34.96,          6413.173795
               34.97,          6417.544247
               34.98,          6345.345072
               34.99,          6115.375672
                  35,          5820.096852
               35.01,          6020.306492
               35.02,          5998.552937
               35.03,          6494.176239
               35.04,           6221.64519
               35.05,           6141.85824
               35.06,           6591.79135
               35.07,          6861.232763
               35.08,          6940.496358
               35.09,            6682.1117
                35.1,          6784.520726
               35.11,          6325.323803
               35.12,          5733.663005
               35.13,          6053.081461
               35.14,          5360.601044
               35.15,          5209.157218
               35.16,           5249.30438
               35.17,          4496.001002
               35.18,          4403.511458
               35.19,          4599.956016
                35.2,          4968.036635
               35.21,          4517.966546
               35.22,           4414.69595
               35.23,          4708.453716
               35.24,          4340.267195
               35.25,          4032.612523
               35.26,          4323.664532
               35.27,          4499.852057
               35.28,          4541.610995
               35.29,          4691.502535
                35.3,          4886.393506
               35.31,          5381.950636
               35.32,          4912.362079
               35.33,          4874.577497
               35.34,          4678.200487
               35.35,          4554.469769
               35.36,          4572.099996
               35.37,          4423.934336
               35.38,          4586.579437
               35.39,           4698.64022
                35.4,          5189.782413
               35.41,          5198.607183
               35.42,          4856.812483
               35.43,          5312.969494
               35.44,          6057.241195
               35.45,          6719.046657
               35.46,          6430.001691
               35.47,          6623.495432
               35.48,          6014.697947
               35.49,          6280.486499
                35.5,           6445.42807
               35.51,          6050.836815
               35.52,          6062.542449
               35.53,          5660.154022
               35.54,          5405.851534
               35.55,          5088.318419
               35.56,           5261.51652
               35.57,           4886.41711
               35.58,          4446.234029
               35.59,          4766.975713
                35.6,           4393.51807
               35.61,          3868.197092
               35.62,           3299.02229
               35.63,          2423.309001
               35.64,          2771.260195
               35.65,          2819.939836
               35.66,          3623.710698
               35.67,          3300.516762
               35.68,          3463.199237
               35.69,          3653.501893
                35.7,          3453.892835
               35.71,          3145.832521
               35.72,          3280.170839
               35.73,          2805.698293
               35.74,           2348.69178
               35.75,          2895.621986
               35.76,          2449.137321
               35.77,          2599.594287
               35.78,          2520.503623
               35.79,          2493.238586
                35.8,          2613.754189
               35.81,          3304.794112
               35.82,           3784.39956
               35.83,          3748.159525
               35.84,          4288.589039
               35.85,           3866.47049
               35.86,          3571.979454
               35.87,          3743.505211
               35.88,          3604.142456
               35.89,          3989.020005
                35.9,          5109.219309
               35.91,          4528.702222
               35.92,          4724.290904
               35.93,          4283.417105
               35.94,          4024.384924
               35.95,          3676.446997
               35.96,          4167.017246
               35.97,          3912.614818
               35.98,          3976.023542
               35.99,          3942.255162
                  36,          3532.471769
               36.01,          3522.929079
               36.02,          3223.097152
               36.03,          4284.092016
               36.04,          4133.951429
               36.05,          3947.086954
               36.06,          3982.571138
               36.07,          3150.059438
               36.08,          3124.356287
               36.09,          2846.851711
                36.1,          3236.613926
               36.11,          3510.461063
               36.12,          3028.690169
               36.13,           3321.73008
               36.14,          4492.676771
               36.15,          4739.685821
               36.16,          4301.545572
               36.17,          4858.048357
               36.18,          5033.238477
               36.19,          4960.608685
                36.2,          4540.932588
               36.21,          4457.208188
               36.22,          4992.084872
               36.23,           5313.78308
               36.24,          5409.689659
               36.25,          5906.308148
               36.26,          5452.044461
               36.27,          5194.102221
               36.28,          5900.097282
               36.29,          5468.637321
                36.3,          4976.242429
               36.31,          5541.887833
               36.32,          5789.647484
               36.33,          5861.612202
               36.34,           5554.96123
               36.35,          5888.342251
